tconst,language,title type,primary title,original title,isAdult,start year,end year,runtime minutes,genres,averageRating,numVotes
tt0143286,English,movie,The Amlash Enchanted Forest,Ha'Ya'ar Ha-Kasum,0,1974,\N,71,"Animation,Comedy,Drama",8.2,11
tt0143302,English,movie,In the Gutter and Other Good Places,In the Gutter and Other Good Places,0,1993,\N,56,Documentary,8.1,24
tt0143308,English,movie,Istanbul,Salgin,0,1952,\N,67,Drama,6.9,22
tt0143338,English,movie,Killer Crocodile,Killer Crocodile,0,1989,\N,90,"Adventure,Horror,Sci-Fi",4.7,1439
tt0143343,English,movie,Kisangani Diary,Kisangani Diary,0,1998,\N,45,Documentary,8,79
tt0143344,English,movie,Knockout,Knockout,0,2000,\N,99,"Action,Drama",4.1,212
tt0143367,English,movie,Let the Good Times Roll,Let the Good Times Roll,0,1973,\N,99,"Documentary,Music",7.4,390
tt0143392,English,movie,Like It Is,Like It Is,0,1968,\N,72,Documentary,6.3,77
tt0143422,English,movie,American Virgin,American Virgin,0,1999,\N,88,Comedy,3.5,1665
tt0143468,English,movie,The Love Object,The Love Object,0,1970,\N,68,Drama,4.8,27
tt0143621,English,movie,Marsha: The Erotic Housewife,Marsha: The Erotic Housewife,0,1970,\N,73,Drama,4.5,57
tt0143679,English,movie,Mind Blowers,Mind Blowers,0,1970,\N,48,Drama,3.9,21
tt0143746,English,movie,Molly,Molly,0,1999,\N,102,"Comedy,Drama,Romance",5.7,3037
tt0143769,English,movie,No Address,No Address,0,1988,\N,56,Documentary,7.4,8
tt0143819,English,movie,Queen City Rocker,Queen City Rocker,0,1986,\N,90,Drama,6.3,76
tt0143861,English,movie,Scratch,Scratch,0,2001,\N,92,"Documentary,Music",7.8,2830
tt0143874,English,movie,Shattered Image,Shattered Image,0,1998,\N,102,"Crime,Drama,Fantasy",4.8,722
tt0143879,English,movie,Shot in the Dark,Shot in the Dark,0,1933,\N,53,Mystery,5.6,78
tt0143885,English,movie,Snapped,Snapped,0,1998,\N,83,Drama,7,59
tt0143905,English,movie,Stolen Moments,Stolen Moments,0,1997,\N,91,Documentary,6.5,17
tt0143924,English,movie,Promise Her Anything,Taxman,0,1999,\N,101,"Comedy,Drama,Fantasy",5.3,198
tt0143952,English,movie,Trapped Alive,Trapped Alive,0,1988,\N,92,"Drama,Horror,Thriller",4.6,564
tt0143992,English,movie,The Warren Case,The Warren Case,0,1934,\N,75,"Crime,Drama,Music",6.7,17
tt0144003,English,movie,What Do You Say to a Naked Lady?,What Do You Say to a Naked Lady?,0,1988,\N,53,Documentary,5.4,43
tt0144004,English,movie,What Happened Then?,What Happened Then?,0,1934,\N,58,"Crime,Mystery,Romance",5.4,31
tt0144017,English,movie,"Good Times, Wonderful Times","Good Times, Wonderful Times",0,1966,\N,70,"Documentary,Drama,War",7,149
tt0144018,English,movie,Woundings,Woundings,0,1998,\N,102,"Drama,Sci-Fi",3.8,376
tt0144024,English,movie,"Out for Love, Be Back Shortly",Yatzati L'Hapes Ahavah - Techef Ashuv,0,1997,\N,55,"Documentary,Drama,Romance",7.9,127
tt0144080,English,movie,Act of War,Act of War,0,1998,\N,94,Action,3.5,177
tt0144084,English,movie,American Psycho,American Psycho,0,2000,\N,102,"Crime,Drama,Horror",7.6,642736
tt0144110,English,movie,Blockade,Blockade,0,1993,\N,90,Documentary,7.7,9
tt0144117,English,movie,The Boondock Saints,The Boondock Saints,0,1999,\N,108,"Action,Thriller",7.7,242143
tt0144120,English,movie,Bride of Chucky,Bride of Chucky,0,1998,\N,89,"Comedy,Horror,Thriller",5.6,60738
tt0144130,English,movie,The Castanet Club,The Castanet Club,0,1991,\N,85,"Comedy,Musical",5.9,12
tt0144134,English,movie,The Cherry Orchard,The Cherry Orchard,0,1999,\N,141,Drama,6.4,683
tt0144135,English,movie,Chicken,Chicken,0,1996,\N,90,Comedy,5.1,69
tt0144142,English,movie,Committed,Committed,0,2000,\N,98,"Comedy,Drama",5.1,3927
tt0144146,English,movie,Convergence,Convergence,0,1999,\N,93,"Mystery,Thriller",4.3,586
tt0144151,English,movie,Creature of Comfort,Creature of Comfort,0,1968,\N,118,Horror,6.7,16
tt0144156,English,movie,Dark Confessions,Dark Confessions,0,1998,\N,92,"Action,Drama,Horror",3.7,188
tt0144168,English,movie,Dick,Dick,0,1999,\N,94,Comedy,6.2,20706
tt0144178,English,movie,Dreaming of Joseph Lees,Dreaming of Joseph Lees,0,1999,\N,92,"Drama,Romance",6.3,885
tt0144189,English,movie,Exposé,Expos√©,0,1998,\N,92,"Drama,Mystery",4.3,203
tt0144191,English,movie,A Face in the Fog,A Face in the Fog,0,1936,\N,61,"Mystery,Thriller",4.4,186
tt0144193,English,movie,Fallout,Fallout,0,1995,\N,87,Drama,5.7,64
tt0144198,English,movie,Feeding Billy,Feeding Billy,0,1997,\N,70,Horror,3,56
tt0144199,English,movie,The Female Closet,The Female Closet,0,1998,\N,60,"Biography,Documentary,History",6.3,133
tt0144214,English,movie,The General's Daughter,The General's Daughter,0,1999,\N,116,"Crime,Drama,Mystery",6.4,61064
tt0144223,English,movie,"Goremet, Zombie Chef from Hell","Goremet, Zombie Chef from Hell",0,1986,\N,67,"Comedy,Horror",2.7,322
tt0144233,English,movie,Hell Mountain,Hell Mountain,0,1998,\N,94,"Action,Drama,Horror",3.6,286
tt0144246,English,movie,If You Don't Stop It... You'll Go Blind!!!,If You Don't Stop It... You'll Go Blind!!!,0,1975,\N,80,Comedy,4.6,333
tt0144248,English,movie,In Quiet Night,In Quiet Night,0,1998,\N,100,"Drama,Thriller",5.7,297
tt0144249,English,movie,The Incredible Genie,The Incredible Genie,0,1999,\N,90,"Comedy,Family,Fantasy",4.3,146
tt0144255,English,movie,Ivory Tower,Ivory Tower,0,1998,\N,96,Drama,4.6,139
tt0144266,English,movie,Kelly Loves Tony,Kelly Loves Tony,0,1998,\N,60,Documentary,7.6,35
tt0144276,English,movie,A Letter Without Words,A Letter Without Words,0,1998,\N,62,Documentary,7.7,11
tt0144280,English,movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,\N,90,"Crime,Fantasy,Mystery",4.5,78
tt0144282,English,movie,Long Shadows,Long Shadows,0,1987,\N,88,"Documentary,History,War",7.2,7
tt0144289,English,movie,Wild Horses,Wild Horses,0,1998,\N,94,"Drama,Mystery,Western",7.2,60
tt0144315,English,movie,Mom's Outta Sight,Mom's Outta Sight,0,1998,\N,93,"Comedy,Sci-Fi",3.5,136
tt0144322,English,movie,The Exotic Ones,The Exotic Ones,0,1968,\N,89,"Action,Comedy,Horror",5.7,119
tt0144371,English,movie,The Muthers,The Muthers,0,1968,\N,74,Drama,4.5,43
tt0144396,English,movie,My Sister's Business,My Sister's Business,0,1970,\N,65,Drama,3.8,19
tt0144401,English,movie,Mystery at Castle House,Mystery at Castle House,0,1982,\N,80,"Crime,Mystery",7.2,65
tt0144415,English,movie,The Naked Venus,The Naked Venus,0,1959,\N,75,Drama,5.1,164
tt0144502,English,movie,Marriage Tel Aviv Style,Nisuin Nusah Tel Aviv,0,1979,\N,90,"Comedy,Drama",6.2,19
tt0144528,English,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000,\N,106,"Comedy,Romance,Sci-Fi",4.4,51901
tt0144531,English,movie,Oh Mary Be Careful,Oh Mary Be Careful,0,1921,\N,50,Comedy,5.4,18
tt0144546,English,movie,Outside Ozona,Outside Ozona,0,1998,\N,100,"Comedy,Drama,Romance",6,969
tt0144547,English,movie,Ozone: The Attack of the Redneck Mutants,Ozone: The Attack of the Redneck Mutants,0,1986,\N,93,Horror,3.5,237
tt0144548,English,movie,The Pass,The Pass,0,1998,\N,88,Thriller,4.8,392
tt0144557,English,movie,Puddle Cruiser,Puddle Cruiser,0,1996,\N,102,"Comedy,Drama,Romance",5.5,2634
tt0144567,English,movie,Only Today,Rak Hayom,0,1976,\N,90,Comedy,7,46
tt0144574,English,movie,Red Lipstick,Red Lipstick,0,2000,\N,90,"Adventure,Comedy,Crime",6.6,89
tt0144577,English,movie,Streets of Yesterday,Streets of Yesterday,0,1989,\N,92,Drama,6.9,21
tt0144578,English,movie,Reluctant Angel,Reluctant Angel,0,1997,\N,103,"Comedy,Drama",6.2,95
tt0144585,English,movie,The Wooden Gun,Roveh Huliot,0,1979,\N,95,Drama,6.7,75
tt0144591,English,movie,Greenfields,Sadot Yerukim,0,1989,\N,92,Drama,6.3,19
tt0144592,English,movie,The Scarab Murder Case,The Scarab Murder Case,0,1936,\N,68,"Crime,Drama,Mystery",5.2,10
tt0144596,English,movie,The Secret Kingdom,The Secret Kingdom,0,1998,\N,90,"Adventure,Sci-Fi",4.7,244
tt0144597,English,movie,Secret of the Andes,Secret of the Andes,0,1998,\N,95,"Adventure,Family,Fantasy",5.2,275
tt0144598,English,movie,Seetha & Carole,Seetha & Carole,0,1998,\N,80,Drama,4.7,11
tt0144604,English,movie,Shadrach,Shadrach,0,1998,\N,88,Drama,6.4,1282
tt0144605,English,movie,Shark in a Bottle,Shark in a Bottle,0,1999,\N,94,"Action,Crime,Drama",3.6,105
tt0144608,English,movie,Sinbad: Beyond the Veil of Mists,Sinbad: Beyond the Veil of Mists,0,2000,\N,82,"Action,Adventure,Animation",4.5,675
tt0144619,English,movie,Spona,Spona,0,1998,\N,91,"Comedy,Family,History",5,130
tt0144620,English,movie,Spy in the Sky!,Spy in the Sky!,0,1958,\N,75,"Drama,Mystery,Thriller",4.6,43
tt0144622,English,movie,St. Ives,St. Ives,0,1998,\N,90,"Drama,Romance",6.5,800
tt0144624,English,movie,Die Storie van Klara Viljee,Die Storie van Klara Viljee,0,1992,\N,113,Drama,8.4,66
tt0144625,English,movie,Sudden Fury,Sudden Fury,0,1997,\N,102,"Action,Drama",4.5,202
tt0144631,English,movie,Tabloid,Tabloid,0,1989,\N,89,"Comedy,Horror",5.2,53
tt0144637,English,movie,Tequila Body Shots,Tequila Body Shots,0,1999,\N,97,"Comedy,Horror,Thriller",3.4,391
tt0144640,English,movie,Three to Tango,Three to Tango,0,1999,\N,98,"Comedy,Romance",6.1,19458
tt0144649,English,movie,Trouble Behind,Trouble Behind,0,1991,\N,56,Documentary,7.4,16
tt0144652,English,movie,Turnaround,Turnaround,0,1998,\N,105,Thriller,5.3,10
tt0144669,English,movie,Vivid,Vivid,0,1999,\N,84,Drama,4.1,550
tt0144674,English,movie,Vörös Colibri,V√∂r√∂s Colibri,0,1995,\N,96,Drama,6.4,22
tt0144688,English,movie,Wildflowers,Wildflowers,0,1999,\N,93,Drama,5.5,555
tt0144715,English,movie,Holy Smoke,Holy Smoke,0,1999,\N,115,"Comedy,Drama",5.9,15184
tt0144801,English,movie,The Brandon Teena Story,The Brandon Teena Story,0,1998,\N,89,"Biography,Documentary",7,1287
tt0144814,English,movie,The Rage: Carrie 2,The Rage: Carrie 2,0,1999,\N,104,"Drama,Horror,Sci-Fi",4.7,17012
tt0144821,English,movie,Chance,Chance,0,1990,\N,90,"Action,Crime",4.7,85
tt0144866,English,movie,Desperate Obsession,Desperate Obsession,0,1995,\N,92,"Drama,Thriller",4.5,18
tt0144867,English,movie,Desperation Boulevard,Desperation Boulevard,0,1998,\N,90,Comedy,6.6,92
tt0144882,English,movie,East L.A. Warriors,East L.A. Warriors,0,1989,\N,86,"Action,Drama",3.7,106
tt0144900,English,movie,Error in Judgment,Error in Judgment,0,1999,\N,90,Thriller,4.8,207
tt0144910,English,movie,Fatal Choice,Fatal Choice,0,1995,\N,95,"Action,Crime,Drama",4.3,36
tt0144911,English,movie,Father Roy: Inside the School of Assassins,Father Roy: Inside the School of Assassins,0,1996,\N,56,Documentary,6.7,43
tt0144930,English,movie,For Life or Death,For Life or Death,0,1996,\N,95,Action,4.7,57
tt0144947,English,movie,Goldstein,Goldstein,0,1964,\N,85,Comedy,6.4,125
tt0144953,English,movie,Habiba Msika: The Dance of Fire,Habiba Msika,0,1994,\N,100,"Biography,Drama,Music",9,16
tt0144964,English,movie,Highlander: Endgame,Highlander: Endgame,0,2000,\N,87,"Action,Adventure,Fantasy",4.6,20749
tt0144969,English,movie,Home Page,Home Page,0,1998,\N,102,Documentary,6.8,53
tt0144983,English,movie,Wedding in Poetic Karjala,H√§iden vietto Karjalan runomailla,0,1921,\N,65,Documentary,6.8,43
tt0145007,English,movie,The Jew in the Lotus,The Jew in the Lotus,0,1998,\N,58,Documentary,6.3,31
tt0145038,English,movie,L.A. Vice,L.A. Vice,0,1989,\N,80,"Action,Crime",3.9,129
tt0145039,English,movie,The Last Game,The Last Game,0,1984,\N,107,Drama,5.9,15
tt0145045,English,movie,Light Fantastic,Light Fantastic,0,1964,\N,85,"Drama,Romance",7.8,23
tt0145046,English,movie,Little Dieter Needs to Fly,Little Dieter Needs to Fly,0,1997,\N,80,"Biography,Documentary,Drama",8,6497
tt0145048,English,movie,Little Men,Little Men,0,1998,\N,98,Drama,6.2,588
tt0145059,English,movie,Madame,Madame,0,1993,\N,85,"Drama,Thriller",3.7,37
tt0145063,English,movie,Sunstroke,Makat Shemesh,0,1984,\N,88,"Drama,Music",7.2,13
tt0145082,English,movie,Midnight Warrior,Midnight Warrior,0,1989,\N,86,"Action,Drama",3.9,105
tt0145091,English,movie,Ecco,Il mondo di notte numero 3,0,1963,\N,110,"Documentary,Musical",5.5,116
tt0145131,English,movie,Notorious Big Sin City,Notorious Big Sin City,0,1970,\N,57,"Comedy,Drama",2.4,13
tt0145132,English,movie,The Notorious Cleopatra,The Notorious Cleopatra,0,1970,\N,88,"Comedy,Drama",4,227
tt0145138,English,movie,Nudes Inc.,Nudes Inc.,0,1964,\N,65,Drama,4.8,22
tt0145254,English,movie,Out of Phoenix Bridge,Hui dao feng huang qiao,0,1997,\N,110,Documentary,6.1,9
tt0145364,English,movie,Perfect Gift,Perfect Gift,0,1994,\N,90,Comedy,6.2,22
tt0145394,English,movie,A Place Called Chiapas,A Place Called Chiapas,0,1998,\N,89,Documentary,7.4,393
tt0145404,English,movie,Possums,Possums,0,1998,\N,97,"Comedy,Drama,Sport",5.6,309
tt0145456,English,movie,The Schedule,The Schedule,0,1997,\N,104,Fantasy,8.9,132
tt0145458,English,movie,Search for the Titanic,Search for the Titanic,0,1981,\N,45,Documentary,6.5,35
tt0145459,English,movie,Second Wind,Second Wind,0,1976,\N,93,"Comedy,Sport",5.8,38
tt0145464,English,movie,Shotgun,Shotgun,0,1989,\N,84,"Action,Thriller",4.3,308
tt0145467,English,movie,Silent Partner,Silent Partner,0,2001,\N,84,"Comedy,Drama",5.6,142
tt0145479,English,movie,Something to Do with the Wall,Something to Do with the Wall,0,1991,\N,88,Documentary,7.5,48
tt0145487,English,movie,Spider-Man,Spider-Man,0,2002,\N,121,"Action,Adventure,Sci-Fi",7.4,829920
tt0145503,English,movie,Sunshine,Sunshine,0,1999,\N,181,"Drama,History,Romance",7.5,15334
tt0145505,English,movie,Susan's Plan,Susan's Plan,0,1998,\N,89,"Comedy,Crime",5.2,1838
tt0145517,English,movie,Tel Aviv-Berlin,Tel Aviv-Berlin,0,1987,\N,90,Drama,7.7,8
tt0145523,English,movie,There Is No Name for This,There Is No Name for This,0,1997,\N,49,Documentary,8.1,16
tt0145529,English,movie,Time Chasers,Time Chasers,0,1994,\N,89,Sci-Fi,2.4,3461
tt0145531,English,movie,Stigmata,Stigmata,0,1999,\N,103,Horror,6.2,69886
tt0145534,English,movie,Total Force,Total Force,0,1996,\N,93,"Action,Sci-Fi",2.5,152
tt0145547,English,movie,Two Hands,Two Hands,0,1999,\N,103,"Comedy,Crime,Thriller",7.1,13082
tt0145551,English,movie,Undercurrent,Undercurrent,0,1998,\N,94,Thriller,4.6,207
tt0145643,English,movie,Acid Rain,Acid Rain,0,1998,\N,85,"Fantasy,Thriller",3.2,41
tt0145653,English,movie,Angela's Ashes,Angela's Ashes,0,1999,\N,145,"Biography,Drama",7.3,22421
tt0145660,English,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,\N,95,"Action,Adventure,Comedy",6.6,238444
tt0145681,English,movie,The Bone Collector,The Bone Collector,0,1999,\N,118,"Crime,Drama,Mystery",6.7,174631
tt0145734,English,movie,Playing by Heart,Playing by Heart,0,1998,\N,121,"Comedy,Drama,Romance",7,19813
tt0145760,English,movie,Eastern Avenue,Eastern Avenue,0,1985,\N,58,Documentary,7.7,19
tt0145791,English,movie,The Ghost Goes Gear,The Ghost Goes Gear,0,1966,\N,79,"Comedy,Musical",4.9,52
tt0145814,English,movie,Heaven Sent,Heaven Sent,0,1994,\N,91,"Drama,Fantasy",5.5,257
tt0145842,English,movie,In the Reign of Twilight,In the Reign of Twilight,0,1995,\N,90,Documentary,7.2,9
tt0145846,English,movie,Invitation to the Waltz,Invitation to the Waltz,0,1935,\N,80,Musical,5.7,21
tt0145890,English,movie,Lucky Girl,Lucky Girl,0,1932,\N,75,Musical,4.9,23
tt0145893,English,movie,Simply Irresistible,Simply Irresistible,0,1999,\N,96,"Comedy,Drama,Fantasy",5.2,14376
tt0145906,English,movie,Mister Cinders,Mister Cinders,0,1935,\N,72,Musical,7.2,35
tt0145911,English,movie,The Monster of Highgate Ponds,The Monster of Highgate Ponds,0,1961,\N,59,"Animation,Family,Fantasy",5.8,123
tt0145937,English,movie,Naqoyqatsi,Naqoyqatsi,0,2002,\N,89,"Documentary,Music",6.4,6022
tt0145971,English,movie,A Place to Grow,A Place to Grow,0,1995,\N,96,Drama,5.8,43
tt0146042,English,movie,Taking Care,Taking Care,0,1987,\N,90,"Drama,Thriller",4.9,24
tt0146063,English,movie,The Princess and the Pea,The Princess and the Pea,0,2002,\N,75,"Adventure,Animation,Family",6.2,346
tt0146230,English,movie,Rent-a-Girl,Rent-a-Girl,0,1965,\N,77,Drama,5,121
tt0146233,English,movie,Repligator,Repligator,0,1998,\N,86,"Action,Comedy,Sci-Fi",2.5,283
tt0146234,English,movie,Respect,Respect,0,1998,\N,90,"Crime,Drama,Thriller",6.4,14
tt0146253,English,movie,Ruddigore,Ruddigore,0,1966,\N,54,"Animation,Comedy,Family",7.1,49
tt0146272,English,movie,Shooting Vegetarians,Shooting Vegetarians,0,2005,\N,76,"Comedy,Drama",4.9,134
tt0146278,English,movie,Sleepless Nights,Sleepless Nights,0,1932,\N,73,"Comedy,Musical",6.8,25
tt0146298,English,movie,A Sweeter Song,A Sweeter Song,0,1976,\N,91,Thriller,4.8,29
tt0146309,English,movie,Thirteen Days,Thirteen Days,0,2000,\N,145,"Drama,History,Thriller",7.3,60130
tt0146315,English,movie,Tom's Midnight Garden,Tom's Midnight Garden,0,1999,\N,107,"Adventure,Family,Fantasy",6.6,824
tt0146316,English,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,0,2001,\N,100,"Action,Adventure,Fantasy",5.7,212554
tt0146336,English,movie,Urban Legend,Urban Legend,0,1998,\N,99,"Horror,Mystery,Thriller",5.6,68341
tt0146398,English,movie,4 Clowns,4 Clowns,0,1970,\N,97,Comedy,7.8,157
tt0146407,English,movie,The Adventures of Ragtime,The Adventures of Ragtime,0,1998,\N,96,"Comedy,Family",3.7,130
tt0146457,English,movie,Bad Baby,Bad Baby,0,1997,\N,79,"Animation,Comedy,Family",5.5,108
tt0146476,English,movie,Behind the Rent Strike,Behind the Rent Strike,0,1979,\N,50,Documentary,7.5,79
tt0146496,English,movie,"Blue Water, White Death","Blue Water, White Death",0,1971,\N,99,Documentary,7.1,414
tt0146516,English,movie,Buddy Boy,Buddy Boy,0,1999,\N,105,"Drama,Thriller",6.3,1116
tt0146546,English,movie,Cause N' Defect,Cause N' Defect,0,1997,\N,94,"Comedy,Crime",5.8,7
tt0146562,English,movie,Cleopatra's Second Husband,Cleopatra's Second Husband,0,1998,\N,92,Drama,4.6,604
tt0146571,English,movie,College Kickboxers,College Kickboxers,0,1991,\N,89,Action,5,244
tt0146572,English,movie,El Colmillo de Buda,El Colmillo de Buda,0,1949,\N,101,"Comedy,Musical",6.8,26
tt0146652,English,movie,Driving Me Crazy,Driving Me Crazy,0,1988,\N,85,Documentary,6.8,102
tt0146671,English,movie,Into My Heart,Into My Heart,0,1998,\N,97,Drama,6.1,388
tt0146675,English,movie,End of Days,End of Days,0,1999,\N,122,"Action,Fantasy,Horror",5.8,112602
tt0146680,English,movie,Ex-Cop,Ex-Cop,0,1993,\N,97,"Action,Thriller",6.2,21
tt0146782,English,movie,Fräulein Berlin,Fr√§ulein Berlin,0,1984,\N,90,Drama,4.8,17
tt0146786,English,movie,Game Day,Game Day,0,1999,\N,106,"Comedy,Drama,Sport",5.4,625
tt0146797,English,movie,The Girl in the Taxi,The Girl in the Taxi,0,1937,\N,70,Musical,5.2,65
tt0146803,English,movie,"Goodnight, Joseph Parker","Goodnight, Joseph Parker",0,2004,\N,81,Drama,7.6,496
tt0146836,English,movie,Green Chimneys,Green Chimneys,0,1997,\N,95,Documentary,6.5,25
tt0146838,English,movie,Any Given Sunday,Any Given Sunday,0,1999,\N,162,"Drama,Sport",6.9,122158
tt0146879,English,movie,The Hi-Line,The Hi-Line,0,1999,\N,95,Drama,6,413
tt0146882,English,movie,High Fidelity,High Fidelity,0,2000,\N,113,"Comedy,Drama,Music",7.4,183213
tt0146983,English,movie,"The Leader, His Driver, and the Driver's Wife","The Leader, His Driver, and the Driver's Wife",0,1991,\N,85,Documentary,7.1,438
tt0146984,English,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,"Drama,Fantasy,Sport",6.7,57962
tt0146990,English,movie,Like It Is,Like It Is,0,1998,\N,97,"Drama,Romance,Sport",6.4,1755
tt0147004,English,movie,Little Voice,Little Voice,0,1998,\N,97,"Comedy,Drama,Music",7,16778
tt0147018,English,movie,The Lovers' Exile,The Lovers' Exile,0,1980,\N,87,Drama,7.2,15
tt0147020,English,movie,Weekend Circles,Ma'agalim Shel Shi-Shabbat,0,1980,\N,86,Drama,5.4,11
tt0147033,English,movie,Man: The Polluter,Man: The Polluter,0,1973,\N,53,"Animation,Documentary",6.3,31
tt0147052,English,movie,Mission of Danger,Mission of Danger,0,1960,\N,80,"Adventure,War,Western",5.2,132
tt0147089,English,movie,A Night at the Follies,A Night at the Follies,0,1947,\N,48,Musical,5.4,16
tt0147100,English,movie,Novia a la medida,Novia a la medida,0,1949,\N,90,Comedy,6.8,20
tt0147111,English,movie,Olympia,Olympia,0,1998,\N,76,Drama,7.2,66
tt0147166,English,movie,Pervertida,Pervertida,0,1946,\N,84,Drama,6.6,11
tt0147187,English,movie,Pop Pirates,Pop Pirates,0,1984,\N,58,Family,5.3,76
tt0147192,English,movie,Praise,Praise,0,1998,\N,98,Drama,6.7,637
tt0147252,English,movie,Road of Death,Road of Death,0,1973,\N,70,"Action,Crime,Drama",4.5,69
tt0147287,English,movie,Row Your Boat,Row Your Boat,0,1999,\N,106,"Crime,Drama,Romance",5.4,340
tt0147299,English,movie,Run Swinger Run!,Run Swinger Run!,0,1967,\N,72,Drama,5.2,81
tt0147455,English,movie,Sex Club International,Sex Club International,0,1967,\N,58,Drama,4.4,68
tt0147467,English,movie,Sex Madness,Sex Madness,0,1938,\N,57,Drama,2.8,940
tt0147486,English,movie,Shafted!,Shafted!,0,2000,\N,90,"Action,Comedy",4.1,127
